longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,500001.0
-118.74,34.05,19.0,3487.0,686.0,2782.0,584.0,7.9184,500001.0
-118.76,34.13,10.0,4355.0,716.0,2030.0,674.0,6.5571,500001.0
-118.78,34.05,28.0,1343.0,215.0,487.0,199.0,6.83,500001.0
-118.85,34.27,50.0,187.0,33.0,130.0,35.0,3.3438,500001.0
-118.94,34.16,3.0,1170.0,148.0,493.0,142.0,8.0428,500001.0
-118.96,34.3,16.0,3103.0,482.0,1567.0,467.0,6.907,500001.0
-119.04,34.28,21.0,1856.0,276.0,863.0,255.0,4.5833,500001.0
-119.14,34.23,8.0,243.0,75.0,102.0,80.0,2.5714,500001.0
-119.17,34.31,21.0,259.0,38.0,142.0,45.0,5.2681,500001.0
-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,500001.0
-119.39,34.32,19.0,3238.0,629.0,1195.0,443.0,4.8472,500001.0
-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091,500001.0
-119.55,34.38,17.0,1951.0,368.0,681.0,350.0,2.7275,500001.0
-119.59,34.43,28.0,2718.0,542.0,1066.0,442.0,4.2059,500001.0
-119.61,34.45,33.0,3597.0,519.0,1207.0,479.0,5.3963,500001.0
-119.63,34.4,29.0,3865.0,814.0,1266.0,613.0,6.0069,500001.0
-119.64,34.43,32.0,1872.0,318.0,749.0,296.0,4.625,500001.0
-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,500001.0
-119.66,34.43,27.0,5509.0,1059.0,2591.0,979.0,3.8456,500001.0
-119.69,34.44,41.0,1989.0,271.0,666.0,269.0,6.8406,500001.0
-119.69,34.41,44.0,1208.0,357.0,603.0,297.0,2.6103,500000.0
-119.7,34.47,32.0,3725.0,569.0,1304.0,527.0,7.7261,500001.0
-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997,500001.0
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,500001.0
-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744,500001.0
-120.04,34.72,13.0,3942.0,585.0,1542.0,515.0,6.6054,500001.0
-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,500001.0
-120.16,34.61,17.0,921.0,189.0,434.0,219.0,3.0185,500001.0
-120.67,35.3,19.0,1540.0,715.0,1799.0,635.0,0.7025,500001.0
-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,500001.0
-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458,500001.0
-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,500001.0
-121.87,37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,485000.0
-121.88,36.49,28.0,2830.0,458.0,898.0,370.0,5.8142,500001.0
-121.89,36.6,19.0,656.0,200.0,248.0,173.0,1.2656,500000.0
-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.918,500001.0
-121.92,36.55,52.0,2616.0,483.0,582.0,313.0,3.275,500001.0
-121.97,37.25,21.0,2775.0,389.0,856.0,350.0,7.9135,496400.0
-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,500001.0
-122.01,37.29,31.0,3136.0,431.0,1190.0,412.0,7.5,500001.0
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,500001.0
-122.02,37.26,34.0,1764.0,243.0,692.0,223.0,8.0331,500001.0
-122.03,37.86,25.0,3004.0,393.0,1145.0,376.0,7.2655,494000.0
-122.03,37.27,32.0,4350.0,645.0,1551.0,609.0,7.8279,500001.0
-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,500001.0
-122.04,37.26,24.0,4973.0,709.0,1692.0,696.0,7.8627,500001.0
-122.06,37.38,20.0,3401.0,768.0,1497.0,747.0,4.2188,500001.0
-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,500001.0
-122.06,37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,500001.0
-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,500001.0
-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,500001.0
-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,500001.0
-122.07,37.31,24.0,4401.0,698.0,1818.0,685.0,7.2986,500001.0
-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,485300.0
-122.09,37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,500001.0
-122.09,37.36,37.0,2269.0,325.0,930.0,321.0,7.5274,500001.0
-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,500001.0
-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,500001.0
-122.1,37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,500001.0
-122.1,37.38,37.0,4167.0,612.0,1577.0,597.0,7.5655,500001.0
-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,500001.0
-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,500001.0
-122.11,37.38,22.0,3638.0,719.0,1329.0,650.0,5.0804,500001.0
-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,500001.0
-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,500001.0
-122.13,37.45,37.0,2295.0,332.0,933.0,332.0,6.7257,500001.0
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,500001.0
-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647,500001.0
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,500001.0
-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,500001.0
-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575,500001.0
-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,6.767,500001.0
-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7.2543,500001.0
-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6.1655,500001.0
-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,500001.0
-122.17,37.45,35.0,1025.0,242.0,388.0,232.0,5.1995,500001.0
-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4.4531,500001.0
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,500001.0
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391,500001.0
-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,4.6908,500001.0
-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,500001.0
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,500001.0
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,500001.0
-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,500001.0
-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652,500001.0
-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,500001.0
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,489600.0
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,7.1621,500001.0
-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,500001.0
-122.26,37.46,26.0,5067.0,750.0,1996.0,728.0,7.0001,500001.0
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,496000.0
-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,500001.0
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,495900.0
-122.28,37.47,44.0,863.0,114.0,281.0,99.0,6.8879,500001.0
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,500001.0
-122.32,37.55,50.0,2501.0,433.0,1050.0,410.0,4.6406,500001.0
-122.33,37.55,33.0,2199.0,312.0,827.0,319.0,6.1349,500001.0
-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422,500001.0
-122.34,37.55,44.0,2465.0,328.0,843.0,324.0,6.9533,500001.0
-122.34,37.46,21.0,1799.0,293.0,576.0,277.0,7.439,500001.0
-122.35,37.57,52.0,2059.0,345.0,800.0,308.0,4.97,500001.0
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,500000.0
-122.37,37.58,52.0,1900.0,290.0,665.0,276.0,4.5486,500001.0
-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,500001.0
-122.38,37.58,52.0,2039.0,299.0,772.0,303.0,6.471,500001.0
-122.39,37.59,33.0,2064.0,299.0,813.0,303.0,6.0374,500001.0
-122.41,37.8,52.0,3697.0,837.0,1446.0,711.0,5.866,500001.0
-122.41,37.8,52.0,3278.0,775.0,1279.0,709.0,5.4378,500001.0
-122.41,37.8,52.0,2583.0,672.0,1335.0,613.0,3.1477,500001.0
-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,500001.0
-122.41,37.79,52.0,2909.0,851.0,1711.0,830.0,3.0296,500001.0
-122.42,37.81,52.0,1314.0,317.0,473.0,250.0,4.3472,500001.0
-122.42,37.8,52.0,741.0,170.0,277.0,165.0,4.4712,500001.0
-122.42,37.8,52.0,4079.0,1112.0,1466.0,1024.0,4.5913,500001.0
-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,500001.0
-122.42,37.8,52.0,2657.0,772.0,1014.0,685.0,4.038,500001.0
-122.42,37.78,27.0,1728.0,884.0,1211.0,752.0,0.8543,500001.0
-122.42,37.78,26.0,812.0,507.0,628.0,445.0,2.3304,500001.0
-122.42,37.76,52.0,2088.0,487.0,1082.0,488.0,2.6803,490000.0
-122.43,37.81,52.0,4309.0,942.0,1297.0,798.0,4.6781,500001.0
-122.43,37.81,39.0,3275.0,837.0,1137.0,725.0,3.7679,500001.0
-122.43,37.8,52.0,2994.0,821.0,1240.0,779.0,3.3715,500000.0
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,500001.0
-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,500001.0
-122.43,37.8,52.0,1380.0,322.0,553.0,288.0,4.0417,500001.0
-122.43,37.79,52.0,3565.0,892.0,1377.0,852.0,3.8068,500001.0
-122.43,37.79,52.0,3522.0,938.0,1319.0,887.0,4.3986,500001.0
-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,500001.0
-122.43,37.79,52.0,3020.0,842.0,1294.0,769.0,3.4375,500001.0
-122.43,37.79,50.0,3312.0,1095.0,1475.0,997.0,2.7165,500001.0
-122.44,37.8,52.0,3830.0,1142.0,1310.0,963.0,3.4801,500001.0
-122.44,37.8,52.0,3257.0,735.0,1045.0,620.0,4.5523,500001.0
-122.44,37.8,52.0,3161.0,472.0,842.0,410.0,7.9761,500001.0
-122.44,37.8,52.0,3149.0,719.0,1145.0,658.0,4.625,500001.0
-122.44,37.8,52.0,2865.0,593.0,1029.0,577.0,5.2539,500001.0
-122.44,37.8,52.0,1724.0,412.0,540.0,319.0,4.2857,500001.0
-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856,500001.0
-122.44,37.8,52.0,1580.0,470.0,714.0,448.0,3.2447,500001.0
-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,500000.0
-122.44,37.79,52.0,3785.0,808.0,1371.0,799.0,6.4209,500001.0
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,500001.0
-122.44,37.79,52.0,1979.0,359.0,648.0,370.0,5.3124,500001.0
-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,500001.0
-122.44,37.79,52.0,1817.0,535.0,800.0,487.0,3.975,500001.0
-122.44,37.79,52.0,1726.0,384.0,614.0,356.0,3.6812,500000.0
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,500001.0
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,500001.0
-122.44,37.77,52.0,3225.0,667.0,1494.0,619.0,4.4875,500001.0
-122.44,37.77,52.0,2002.0,520.0,939.0,501.0,3.2239,488900.0
-122.45,37.81,52.0,1375.0,322.0,287.0,184.0,3.9028,500001.0
-122.45,37.79,52.0,3069.0,579.0,1107.0,536.0,5.5634,500001.0
-122.45,37.79,46.0,2009.0,464.0,761.0,453.0,3.7188,500001.0
-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,500001.0
-122.45,37.78,52.0,1345.0,291.0,560.0,294.0,3.7159,494400.0
-122.45,37.77,52.0,3939.0,852.0,1737.0,797.0,4.5052,500001.0
-122.45,37.77,52.0,3188.0,708.0,1526.0,664.0,3.3068,500001.0
-122.45,37.77,52.0,3095.0,682.0,1269.0,639.0,3.575,500001.0
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,492900.0
-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,500000.0
-122.45,37.77,52.0,2191.0,627.0,1100.0,585.0,3.0409,500000.0
-122.45,37.76,51.0,2564.0,457.0,810.0,442.0,5.6235,500001.0
-122.46,37.79,52.0,2106.0,373.0,743.0,348.0,5.2909,500001.0
-122.46,37.79,52.0,2005.0,359.0,847.0,356.0,4.1029,500001.0
-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,500001.0
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,500001.0
-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476,500001.0
-122.47,37.79,52.0,437.0,105.0,194.0,87.0,2.8125,500001.0
-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,484600.0
-122.48,37.86,52.0,3914.0,752.0,1177.0,670.0,6.2113,500001.0
-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681,500001.0
-122.49,37.89,23.0,1650.0,403.0,541.0,336.0,6.0238,500001.0
-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,500001.0
-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,500001.0
-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625,500000.0
-122.51,37.98,37.0,4801.0,699.0,1830.0,679.0,6.0762,487800.0
-122.52,37.95,37.0,350.0,57.0,179.0,69.0,6.2862,500001.0
-122.52,37.94,18.0,1804.0,284.0,600.0,241.0,5.9582,500001.0
-122.53,37.91,37.0,2524.0,398.0,999.0,417.0,7.9892,500001.0
-122.54,37.96,33.0,2534.0,495.0,996.0,449.0,4.3083,500001.0
-122.54,37.91,48.0,2924.0,489.0,1159.0,505.0,5.6302,489000.0
-122.55,37.97,52.0,2232.0,291.0,731.0,253.0,7.1155,500001.0
-122.55,37.92,52.0,2303.0,350.0,859.0,359.0,6.1085,500001.0
-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,500001.0
-122.56,37.91,52.0,1972.0,327.0,755.0,345.0,7.1924,500001.0
-122.62,37.85,30.0,833.0,164.0,358.0,143.0,6.8198,493800.0
